As of Date,Line Type,Line ID,Charge Code/Package,Charge Description,DRG,Patient Type,CPT,Modifiers,Rev Code,Gross Charges,Discounted Cash Price,De-Identified Minimum,De-Identified Maximum,Aetna Better Health Medicaid HMO,Aetna Exchange,Aetna GateKeeper,Aetna Medicare,Aetna National Advantage Program (NAP),Aetna Non-GateKeeper,Aetna Signature Administrators (ASA)
1/13/2023,CDM,161,3000000147,CHLORIDE; BLOOD,,OP,82435,  ,300,118,5.64,2.25,118,3.54,8.67,12.97,4.51,87.32,12.97,70.8
1/13/2023,CDM,162,3000000148,CHLORIDE; URINE,,OP,82436,  ,301,88,7.04,2.64,88,2.64,9.48,14.18,5.63,65.12,14.18,52.8
1/13/2023,CDM,163,3000000149,CHLORIDE; OTHER,,OP,82438,  ,301,144,6.13,2.45,144,4.32,9.22,13.8,4.9,106.56,13.8,86.4
1/13/2023,CDM,164,3000000151,SERUM/WB TOT CHOLEST,,OP,82465,  ,300,215,5.32,2.14,215,6.45,8.21,12.28,4.26,159.1,12.28,129
1/13/2023,CDM,165,3000000152,CHOLINESTERASE; RBC,,OP,82482,  ,301,4.6,5.64,0.14,15,0.14,4.6,4.6,4.51,3.4,4.6,2.76
1/13/2023,CDM,166,3000000155,COLLAGEN CROSS LINKS,,OP,82523,  ,301,56.61,22.89,1.7,56.61,1.7,35.25,52.74,18.31,41.89,52.74,33.97
1/13/2023,CDM,167,3000000159,CORTISOL; TOTAL,,OP,82533,  ,301,259,19.96,7.68,259,7.77,30.75,46.02,15.97,191.66,46.02,155.4
1/13/2023,CDM,168,3000000160,COL CHROMOTOGRAPHY QUAL/QUAN,,OP,82542,  ,301,215,29.51,6.45,215,6.45,34.06,50.96,23.61,159.1,50.96,129
1/13/2023,CDM,169,3000000161,CPK; TOTAL,,OP,82550,  ,301,619,7.97,3.13,619,18.57,12.29,18.38,6.38,458.06,18.38,371.4
1/13/2023,CDM,170,3000000163,CPK: MB FRACTION ONLY,,OP,82553,  ,301,604,14.15,5.66,604,18.12,21.78,32.58,11.32,446.96,32.58,362.4
1/13/2023,CDM,171,3000000164,CREATININE; BLOOD,,OP,82565,  ,300,225,6.28,2.51,225,6.75,9.67,14.46,5.02,166.5,14.46,135
1/13/2023,CDM,172,3000000165,CREATININE; NOT BLOOD,,OP,82570,  ,301,234,6.35,2.54,234,7.02,9.76,14.6,5.08,173.16,14.6,140.4
1/13/2023,CDM,173,3000000166,CREATININE; CLEARANCE,,OP,82575,  ,301,645,11.59,3.13,645,19.35,17.82,26.66,9.27,477.3,26.66,387
1/13/2023,CDM,174,3000000170,VITAMIN B-12 LEVEL,,OP,82607,  ,301,340,18.47,7.39,340,10.2,28.43,42.54,14.78,251.6,42.54,204
1/13/2023,CDM,175,3000000172,CYSTATIN C,,OP,82610,  ,301,10,12.25,0.3,24.8,0.3,10,10,9.8,7.4,10,6
1/13/2023,CDM,176,3000000174,DHEA,,OP,82626,  ,301,9.38,11.49,0.28,40,0.28,9.38,9.38,9.19,6.94,9.38,5.63
1/13/2023,CDM,177,3000000175,DHEA-S,,OP,82627,  ,301,5,6.13,0.15,29.77,0.15,5,5,4.9,3.7,5,3
1/13/2023,CDM,178,3000000177,RL DIBUCAINE NUMBER,,OP,82638,  ,301,9.22,11.3,0.28,18.8,0.28,9.22,9.22,9.04,6.82,9.22,5.53
1/13/2023,CDM,179,3000000178,VIT D 1 25-DIHYDROXY,,OP,82652,  ,301,9.77,11.96,0.29,62,0.29,9.77,9.77,9.57,7.23,9.77,5.86
1/13/2023,CDM,180,3000000180,ENZYME ACTIVITY BC; NOT RA,,OP,82657,  ,301,428,27.16,6.75,428,12.84,34.06,50.96,21.73,316.72,50.96,256.8
1/13/2023,CDM,181,3000000182,ELECTROPHORESIS NES,,OP,82664,  ,301,61,74.72,1.83,124.34,1.83,61,61,59.78,45.14,61,36.6
1/13/2023,CDM,182,3000000184,ESTRADIOL,,OP,82670,  ,301,5,6.13,0.15,42,0.15,5,5,4.9,3.7,5,3
1/13/2023,CDM,183,3000000189,FAT/LIPIDS FECES; QUAL,,OP,82705,  ,301,133,6.25,2.5,133,3.99,9.6,14.36,5,98.42,14.36,79.8
1/13/2023,CDM,184,3000000193,FERRITIN,,OP,82728,  ,301,444,16.7,6.68,444,13.32,25.69,38.44,13.36,328.56,38.44,266.4
1/13/2023,CDM,185,3000000194,FETAL FIBRONECTIN CV SEMIQUAN,,OP,82731,  ,301,1059,78.9,31.57,1059,31.77,121.49,181.78,63.12,783.66,181.78,635.4
1/13/2023,CDM,186,3000000195,FOLIC ACID; SERUM,,OP,82746,  ,301,253,18.01,6.75,253,7.59,27.73,41.49,14.41,187.22,41.49,151.8
1/13/2023,CDM,187,3000000201,ASSAY IGA/IGD/IGG/IGM EACH,,OP,82784,  ,301,4,4.9,0.12,12.45,0.12,4,4,3.92,2.96,4,2.4
1/13/2023,CDM,188,3000000202,ASSAY OF IGE,,OP,82785,  ,301,4.25,5.2,0.13,22.04,0.13,4.25,4.25,4.16,3.15,4.25,2.55
1/13/2023,CDM,189,3000000203,IGG 1 2 3 OR 4 EACH,,OP,82787,  ,301,4.23,5.19,0.13,37,0.13,4.23,4.23,4.15,3.13,4.23,2.54
1/13/2023,CDM,190,3000000204,BLOOD GAS PH ONLY,,OP,82800,  ,301,135,13.47,4.05,135,4.05,15.97,23.9,10.78,99.9,23.9,81
1/13/2023,CDM,191,3000000206,BLOOD GASES W/02 SATURATION,,OP,82805,  ,301,717,96.49,21.51,717,21.51,53.53,80.09,77.19,530.58,80.09,430.2
1/13/2023,CDM,192,3000000207,BLOOD GASES O2 SAT ONLY,,OP,82810,  ,301,32.31,11.96,0.97,32.31,0.97,16.47,24.64,9.57,23.91,24.64,19.39
1/13/2023,CDM,193,3000000212,GLUCOSE BODY FLUID NOT BLOOD,,OP,82945,  ,301,256,4.81,1.93,256,7.68,7.4,11.07,3.85,189.44,11.07,153.6
1/13/2023,CDM,194,3000000213,GLUCOSE; QUAN BLOOD,,OP,82947,  ,300,219,4.81,1.93,219,6.57,7.4,11.07,3.85,162.06,11.07,131.4
1/13/2023,CDM,195,3000000214,GLUCOSE; POST GLUCOSE DOSE,,OP,82950,  ,301,249,5.81,2.33,249,7.47,8.96,13.41,4.65,184.26,13.41,149.4
1/13/2023,CDM,196,3000000215,GLUCOSE TOLERANCE TEST 3 SPECM,,OP,82951,  ,301,718,15.76,6.31,718,21.54,24.29,36.34,12.61,531.32,36.34,430.8
1/13/2023,CDM,197,3000000216,GTT-ADDED SAMPLES,,OP,82952,  ,301,440,4.8,1.92,440,13.2,7.4,11.07,3.84,325.6,11.07,264
1/13/2023,CDM,198,3000000217,G6PD; QUAN,,OP,82955,  ,301,5.57,6.83,0.17,18,0.17,5.57,5.57,5.46,4.12,5.57,3.34
1/13/2023,CDM,199,3000000219,GLUCOSE; BLD BY MONITOR DEVICE,,OP,82962,  ,301,120,4.01,1.61,120,3.6,4.41,6.61,3.21,88.8,6.61,72
1/13/2023,CDM,200,3000000221,GLUTAMYLTRANSFERASE GAMMA,,OP,82977,  ,301,228,8.83,3.13,228,6.84,13.58,20.32,7.06,168.72,20.32,136.8
1/13/2023,CDM,201,3000000224,GONADOTROPIN; FSH,,OP,83001,  ,301,4,4.9,0.12,28,0.12,4,4,3.92,2.96,4,2.4
1/13/2023,CDM,202,3000000225,GONADOTROPIN LUTEINIZING HORMN,,OP,83002,  ,301,3.26,3.99,0.1,29,0.1,3.26,3.26,3.19,2.41,3.26,1.96
1/13/2023,CDM,203,3000000227,HAPTOGLOBIN; QUAN,,OP,83010,  ,301,704,15.41,6.16,704,21.12,23.73,35.51,12.33,520.96,35.51,422.4
1/13/2023,CDM,204,3000000232,HGB FRACT & QUAN; EP,,OP,83020,  ,301,9.16,11.23,0.27,18.68,0.27,9.16,9.16,8.98,6.78,9.16,5.5
1/13/2023,CDM,205,3000000233,HGB CHROMATOGRAPHY,,OP,83021,  ,301,9.51,11.65,0.29,25,0.29,9.51,9.51,9.32,7.04,9.51,5.71
1/13/2023,CDM,206,3000000236,GLYCOSYLATED HEMOGLOBIN TEST,,OP,83036,  ,301,619,11.9,3.13,619,18.57,18.31,27.39,9.52,458.06,27.39,371.4
1/13/2023,CDM,207,3000000244,HOMOCYSTEINE,,OP,83090,  ,301,211,21.95,6.33,211,6.33,31.82,47.61,17.56,156.14,47.61,126.6
1/13/2023,CDM,208,3000000247,5-HIAA,,OP,83497,  ,301,8.15,9.99,0.24,23,0.24,8.15,8.15,7.99,6.03,8.15,4.89
1/13/2023,CDM,209,3000000248,HYDROXYPROGESTERONE 17-D,,OP,83498,  ,301,15.74,19.29,0.47,41,0.47,15.74,15.74,15.43,11.65,15.74,9.44
1/13/2023,CDM,210,3000000251,IMMUNOASSAY NONANTIBODY,,OP,83516,  ,301,8.15,9.99,0.24,18,0.24,8.15,8.15,7.99,6.03,8.15,4.89
1/13/2023,CDM,211,3000000252,RIA NONANTIBODY,,OP,83519,  ,301,11.4,13.96,0.34,24.64,0.34,11.4,11.4,11.17,8.44,11.4,6.84
1/13/2023,CDM,212,3000000253,IMMUNOASSAY QUANT NOS NONAB,,OP,83520,  ,301,132,21.15,3.96,132,3.96,24.42,36.54,16.92,97.68,36.54,79.2
1/13/2023,CDM,213,3000000254,INSULIN; TOTAL,,OP,83525,  ,301,3.37,4.13,0.1,21,0.1,3.37,3.37,3.3,2.49,3.37,2.02
1/13/2023,CDM,214,3000000256,IRON,,OP,83540,  ,301,172,7.92,3.13,172,5.16,12.22,18.28,6.34,127.28,18.28,103.2
1/13/2023,CDM,215,3000000257,IRON BINDING CAPACITY,,OP,83550,  ,301,234,10.71,3.13,234,7.02,16.48,24.66,8.57,173.16,24.66,140.4
1/13/2023,CDM,216,3000000260,LACTATE,,OP,83605,  ,301,564,14.18,5.67,564,16.92,20.14,30.14,11.34,417.36,30.14,338.4
1/13/2023,CDM,217,3000000261,LACTATE DEHYDROGENASE,,OP,83615,  ,301,199,7.4,2.96,199,5.97,11.39,17.05,5.92,147.26,17.05,119.4
1/13/2023,CDM,218,3000000262,LDH; ISOENZYMES,,OP,83625,  ,301,5.73,7.03,0.17,17.13,0.17,5.73,5.73,5.62,4.24,5.73,3.44
1/13/2023,CDM,219,3000000263,LACTOFERRIN FECAL (QUAL),,OP,83630,  ,301,554,24.14,6.75,554,16.62,37.02,55.39,19.31,409.96,55.39,332.4
1/13/2023,CDM,220,3000000269,LIPASE,,OP,83690,  ,301,1062,8.44,3.13,1062,31.86,12.99,19.43,6.75,785.88,19.43,637.2
1/13/2023,CDM,221,3000000274,LIPOPROTEIN; HDL,,OP,83718,  ,300,150,10.04,3.13,150,4.5,15.44,23.11,8.03,111,23.11,90
1/13/2023,CDM,222,3000000276,ASSAY OF BLOOD LIPOPROTEIN LDL,,OP,83721,  ,301,95,12.86,2.85,95,2.85,18,26.93,10.29,70.3,26.93,57
1/13/2023,CDM,223,3000000278,MAGNESIUM,,OP,83735,  ,301,237,8.21,3.13,237,7.11,12.64,18.91,6.57,175.38,18.91,142.2
1/13/2023,CDM,224,3000000282,METANEPHRINES,,OP,83835,  ,301,25,20.75,0.75,34.53,0.75,25,25,16.6,18.5,25,15
1/13/2023,CDM,225,3000000285,MYELIN BASIC PROTEIN CSF,,OP,83873,  ,301,13.16,16.13,0.39,36,0.39,13.16,13.16,12.9,9.74,13.16,7.9
1/13/2023,CDM,226,3000000286,MYOGLOBIN,,OP,83874,  ,301,5,6.13,0.15,17.3,0.15,5,5,4.9,3.7,5,3
1/13/2023,CDM,227,3000000287,ASSAY MYELOPEROXIDASE,,OP,83876,  ,301,13.11,16.06,0.39,68.1,0.39,13.11,13.11,12.85,9.7,13.11,7.87
1/13/2023,CDM,228,3000000288,NATRIURETIC PEPTIDE,,OP,83880,  ,301,292,48.09,8.76,292,8.76,64.03,95.81,38.47,216.08,95.81,175.2
1/13/2023,CDM,229,3000000289,NEPHELOMETRY EA ANALYTE NES,,OP,83883,  ,301,70,16.66,2.1,70,2.1,25.65,38.38,13.33,51.8,38.38,42
1/13/2023,CDM,230,3000000292,OLIGOCLONAL BANDS,,OP,83916,  ,301,28.61,33.55,0.86,55.83,0.86,28.61,28.61,26.84,21.17,28.61,17.17
1/13/2023,CDM,231,3000000294,QUAL ORGANIC ACIDS EA SPECIM,,OP,83919,  ,301,20,20.15,0.6,33.53,0.6,20,20,16.12,14.8,20,12
1/13/2023,CDM,232,3000000295,ORGANIC ACID SINGLE QUANT,,OP,83921,  ,301,10,12.25,0.3,28.4,0.3,10,10,9.8,7.4,10,6
1/13/2023,CDM,233,3000000296,BLOOD OSMOLALITY,,OP,83930,  ,301,352,8.1,3.13,352,10.56,12.47,18.66,6.48,260.48,18.66,211.2
1/13/2023,CDM,234,3000000297,OSMOLALITY; URINE,,OP,83935,  ,301,277,8.35,3.13,277,8.31,12.85,19.23,6.68,204.98,19.23,166.2
1/13/2023,CDM,235,3000000299,OXALATE,,OP,83945,  ,301,9,11.03,0.27,20,0.27,9,9,8.82,6.66,9,5.4
1/13/2023,CDM,236,3000000302,PARATHORMONE,,OP,83970,  ,301,286,50.56,8.58,286,8.58,77.85,116.49,40.45,211.64,116.49,171.6
1/13/2023,CDM,237,3000000303,ASSAY PH BODY FLUID NOS,,OP,83986,  ,301,135,4.39,1.75,135,4.05,6.75,10.1,3.51,99.9,10.1,81
1/13/2023,CDM,238,3000000304,ASSAY FOR CALPROTECTIN FECAL,,OP,83993,  ,301,91.25,24.05,2.74,91.25,2.74,37.08,55.49,19.24,67.53,55.49,54.75
1/13/2023,CDM,239,3000000308,ALKALINE PHOSPHATASE,,OP,84075,  ,300,97,6.35,2.54,97,2.91,9.76,14.6,5.08,71.78,14.6,58.2
1/13/2023,CDM,240,3000000312,PHOSPHATE,,OP,84100,  ,300,208,5.81,2.32,208,6.24,8.95,13.39,4.65,153.92,13.39,124.8
1/13/2023,CDM,241,3000000313,URINE PHOSPHATE,,OP,84105,  ,301,85,7.08,2.55,85,2.55,9.76,14.6,5.66,62.9,14.6,51
1/13/2023,CDM,242,3000000315,EVAL AMNIOTIC FLUID PROTEIN,,OP,84112,  ,301,141,120.19,4.23,199.99,4.23,121.68,141,96.15,104.34,141,84.6
1/13/2023,CDM,243,3000000318,ASSAY OF SERUM POTASSIUM,,OP,84132,  ,300,366,5.83,2.33,366,10.98,8.67,12.97,4.66,270.84,12.97,219.6
1/13/2023,CDM,244,3000000319,URINE POTASSIUM,,OP,84133,  ,301,392,5.8,2.32,392,11.76,8.11,12.14,4.64,290.08,12.14,235.2
1/13/2023,CDM,245,3000000320,PREALBUMIN,,OP,84134,  ,301,143,17.88,4.29,143,4.29,27.51,41.17,14.3,105.82,41.17,85.8
1/13/2023,CDM,246,3000000321,PREGNENOLONE,,OP,84140,  ,301,30.44,25.33,0.91,42.14,0.91,30.44,30.44,20.26,22.53,30.44,18.26
1/13/2023,CDM,247,3000000323,PROGESTERONE ASSAY,,OP,84144,  ,301,3.37,4.13,0.1,31,0.1,3.37,3.37,3.3,2.49,3.37,2.02
1/13/2023,CDM,248,3000000324,PROCALCITONIN (PCT),,OP,84145,  ,301,366,33.35,7.68,366,10.98,37.48,56.08,26.68,270.84,56.08,219.6
1/13/2023,CDM,249,3000000325,PROLACTIN ASSAY,,OP,84146,  ,301,3.26,3.99,0.1,36,0.1,3.26,3.26,3.19,2.41,3.26,1.96
1/13/2023,CDM,250,3000000328,PSA; TOTAL,,OP,84153,  ,301,547,22.52,6.75,547,16.41,34.7,51.91,18.02,404.78,51.91,328.2
1/13/2023,CDM,251,3000000329,PSA; FREE,,OP,84154,  ,301,4.88,5.98,0.15,24.62,0.15,4.88,4.88,4.78,3.61,4.88,2.93
1/13/2023,CDM,252,3000000330,ASSAY OF PROTEIN SERUM,,OP,84155,  ,300,2.17,2.66,0.07,7,0.07,2.17,2.17,2.13,1.61,2.17,1.3
1/13/2023,CDM,253,3000000331,URINE TOTAL PROTEIN,,OP,84156,  ,301,101,4.5,1.8,101,3.03,6.91,10.34,3.6,74.74,10.34,60.6
1/13/2023,CDM,254,3000000332,TOTAL PROTEIN OTHER SPECIMEN,,OP,84157,  ,301,203,4.9,1.96,203,6.09,6.91,10.34,3.92,150.22,10.34,121.8
1/13/2023,CDM,255,3000000333,PROTEIN; EP FRACT & QUAN,,OP,84165,  ,301,3.12,3.83,0.09,16,0.09,3.12,3.12,3.06,2.31,3.12,1.87
1/13/2023,CDM,256,3000000334,PROTEIN E-PHORESIS/URINE/CSF,,OP,84166,  ,301,251,21.84,6.75,251,7.53,33.64,50.34,17.47,185.74,50.34,150.6
1/13/2023,CDM,257,3000000336,PROTEIN WB; IM ID FOR BANDS,,OP,84182,  ,301,316.87,35.79,9.51,316.87,9.51,33.95,50.8,28.63,234.48,50.8,190.12
1/13/2023,CDM,258,3000000339,VITAMIN B6,,OP,84207,  ,301,7.25,8.88,0.22,38,0.22,7.25,7.25,7.1,5.37,7.25,4.35
1/13/2023,CDM,259,3000000350,SEX HORMONE BINDING GLOBULIN,,OP,84270,  ,301,8,9.8,0.24,29.1,0.24,8,8,7.84,5.92,8,4.8
1/13/2023,CDM,260,3000000352,ASSAY OF SERUM SODIUM,,OP,84295,  ,300,167,5.89,2.36,167,5.01,9.07,13.57,4.71,123.58,13.57,100.2
1/13/2023,CDM,261,3000000353,SODIUM; URINE,,OP,84300,  ,301,219,6.2,2.48,219,6.57,9.17,13.72,4.96,162.06,13.72,131.4
1/13/2023,CDM,262,3000000354,SODIUM OTHER SOURCE,,OP,84302,  ,301,24.73,5.95,0.74,24.73,0.74,9.17,13.72,4.76,18.3,13.72,14.84
1/13/2023,CDM,263,3000000357,SPECTROPHOTOMETRY ANALYTE NES,,OP,84311,  ,301,85,9.92,2.55,85,2.55,13.19,19.74,7.94,62.9,19.74,51
1/13/2023,CDM,264,3000000358,NON-URINE SPECIFIC GRAVITY,,OP,84315,  ,301,87,4.01,1.61,87,2.61,4.73,7.07,3.21,64.38,7.07,52.2
1/13/2023,CDM,265,3000000361,TESTOSTERONE; FREE,,OP,84402,  ,301,3.26,3.99,0.1,49,0.1,3.26,3.26,3.19,2.41,3.26,1.96
1/13/2023,CDM,266,3000000362,TESTOSTERONE; TOTAL,,OP,84403,  ,301,3.26,3.99,0.1,45,0.1,3.26,3.26,3.19,2.41,3.26,1.96
1/13/2023,CDM,267,3000000363,ASSAY OF THIAMINE (VITAMN B-1),,OP,84425,  ,301,12.14,14.88,0.36,37,0.36,12.14,12.14,11.9,8.98,12.14,7.28
1/13/2023,CDM,268,3000000365,THYROGLOBULIN,,OP,84432,  ,301,6.26,7.66,0.19,21.5,0.19,6.26,6.26,6.13,4.63,6.26,3.76
1/13/2023,CDM,269,3000000366,THYROXINE; TOTAL,,OP,84436,  ,301,304,8.41,3.37,304,9.12,12.97,19.41,6.73,224.96,19.41,182.4
1/13/2023,CDM,270,3000000367,FREE THYROXINE,,OP,84439,  ,301,351,11.05,4.42,351,10.53,17.01,25.45,8.84,259.74,25.45,210.6
1/13/2023,CDM,271,3000000369,THYROID STIMULATING HORMONE,,OP,84443,  ,300,1281,20.58,7.68,1281,38.43,31.68,47.41,16.46,947.94,47.41,768.6
1/13/2023,CDM,272,3000000373,AST OR SGOT,,OP,84450,  ,300,111,6.35,2.54,111,3.33,9.75,14.58,5.08,82.14,14.58,66.6
1/13/2023,CDM,273,3000000374,TRANSFERASE; ALANINE AMINO,,OP,84460,  ,300,267,6.49,2.6,267,8.01,9.99,14.95,5.19,197.58,14.95,160.2
1/13/2023,CDM,274,3000000375,TRANSFERRIN,,OP,84466,  ,301,513,15.63,6.25,513,15.39,24.08,36.04,12.5,379.62,36.04,307.8
1/13/2023,CDM,275,3000000376,TRIGLYCERIDES,,OP,84478,  ,300,227,7.04,2.81,227,6.81,10.85,16.24,5.63,167.98,16.24,136.2
1/13/2023,CDM,276,3000000377,T3 OR T4 OR THBR,,OP,84479,  ,301,183,7.92,3.18,183,5.49,12.2,18.26,6.34,135.42,18.26,109.8
1/13/2023,CDM,277,3000000378,T3; TOTAL,,OP,84480,  ,301,358,17.38,6.95,358,10.74,26.74,40.02,13.9,264.92,40.02,214.8
1/13/2023,CDM,278,3000000379,T3; FREE,,OP,84481,  ,301,318,20.75,7.68,318,9.54,31.95,47.81,16.6,235.32,47.81,190.8
1/13/2023,CDM,279,3000000381,TROPONIN QUAN,,OP,84484,  ,301,615,15.28,6.12,615,18.45,18.56,27.78,12.22,455.1,27.78,369
1/13/2023,CDM,280,3000000383,UREA NITROGEN; QUAN,,OP,84520,  ,300,286,4.84,1.94,286,8.58,7.44,11.13,3.87,211.64,11.13,171.6
1/13/2023,CDM,281,3000000384,UREA NITROGEN URINE,,OP,84540,  ,301,580,6.81,2.72,580,17.4,8.96,13.41,5.45,429.2,13.41,348
1/13/2023,CDM,282,3000000385,URIC ACID; BLOOD,,OP,84550,  ,301,275,5.54,2.21,275,8.25,8.52,12.75,4.43,203.5,12.75,165
1/13/2023,CDM,283,3000000386,URIC ACID; NOT BLOOD,,OP,84560,  ,301,230,6.23,2.49,230,6.9,8.96,13.41,4.98,170.2,13.41,138
1/13/2023,CDM,284,3000000391,VASOPRESSIN,,OP,84588,  ,301,24.44,29.94,0.73,49.82,0.73,24.44,24.44,23.95,18.09,24.44,14.66
1/13/2023,CDM,285,3000000395,ASSAY OF VOLATILES,,OP,84600,  ,301,6,7.35,0.18,31,0.18,6,6,5.88,4.44,6,3.6
1/13/2023,CDM,286,3000000398,C-PEPTIDE,,OP,84681,  ,301,185,25.49,5.55,185,5.55,39.24,58.72,20.39,136.9,58.72,111
1/13/2023,CDM,287,3000000399,HCG; QUAN,,OP,84702,  ,301,921,18.44,7.38,921,27.63,28.39,42.48,14.75,681.54,42.48,552.6
1/13/2023,CDM,288,3000000400,HCG; QUAL,,OP,84703,  ,301,476,9.21,3.13,476,14.28,14.16,21.19,7.37,352.24,21.19,285.6
1/13/2023,CDM,289,3000000404,BL SMEAR W/DIFF WBC COUNT,,OP,85007,  ,300,76,4.65,1.86,76,2.28,6.49,9.72,3.72,56.24,9.72,45.6
1/13/2023,CDM,290,3000000405,BL SMEAR W/O DIFF WBC COUNT,,OP,85008,  ,305,109,4.2,1.69,109,3.27,6.49,9.72,3.36,80.66,9.72,65.4
1/13/2023,CDM,291,3000000408,HEMATOCRIT,,OP,85014,  ,305,202,2.9,1.17,202,6.06,4.47,6.69,2.32,149.48,6.69,121.2
1/13/2023,CDM,292,3000000409,HEMOGLOBIN,,OP,85018,  ,305,312,2.9,1.17,312,9.36,4.47,6.69,2.32,230.88,6.69,187.2
1/13/2023,CDM,293,3000000410,COMPL CBC W PLT W AUTOM DIFF,,OP,85025,  ,300,562,9.51,3.51,562,16.86,14.66,21.94,7.61,415.88,21.94,337.2
1/13/2023,CDM,294,3000000411,COMPL AUTOM CBC W PLT,,OP,85027,  ,300,720,7.92,3.18,720,21.6,12.2,18.26,6.34,532.8,18.26,432
1/13/2023,CDM,295,3000000412,AUTOMATED RBC COUNT,,OP,85041,  ,305,1.76,2.15,0.05,4.04,0.05,1.76,1.76,1.72,1.3,1.76,1.06
1/13/2023,CDM,296,3000000414,AUTOMATED RETICULOCYTE COUNT,,OP,85045,  ,305,136,4.89,1.96,136,4.08,7.55,11.29,3.91,100.64,11.29,81.6
1/13/2023,CDM,297,3000000416,AUTOMATED WBC,,OP,85048,  ,305,174,3.11,1.24,174,5.22,4.79,7.17,2.49,128.76,7.17,104.4
1/13/2023,CDM,298,3000000417,AUTOMATED PLATELET COUNT,,OP,85049,  ,305,486,5.49,2.2,486,14.58,8.44,12.63,4.39,359.64,12.63,291.6
1/13/2023,CDM,299,3000000419,BM SMR INTERP,,OP,85097,  ,305,83,907.83,2.49,1510.62,2.49,64.98,83,726.26,61.42,83,49.8
1/13/2023,CDM,300,3000000420,CHROMOGENIC SUBSTRATE ASSAY,,OP,85130,  ,305,195,14.56,3.51,195,5.85,22.44,33.57,11.65,144.3,33.57,117
1/13/2023,CDM,301,3000000423,CLOTTING; FACTOR VII,,OP,85230,  ,305,40.73,21.92,1.22,40.73,1.22,33.78,40.73,17.54,30.14,40.73,24.44
1/13/2023,CDM,302,3000000425,CLOT FACTOR VIII RELATED ANTIG,,OP,85244,  ,305,145.33,25.01,4.36,145.33,4.36,38.52,57.63,20.01,107.54,57.63,87.2
1/13/2023,CDM,303,3000000437,ANTITHROMBIN III ACTIVITY ASSY,,OP,85300,  ,305,14.5,14.51,0.43,24.15,0.43,14.5,14.5,11.61,10.73,14.5,8.7
1/13/2023,CDM,304,3000000438,ANTITHROMBIN III ANTIGEN ASSAY,,OP,85301,  ,305,8.15,9.99,0.24,19,0.24,8.15,8.15,7.99,6.03,8.15,4.89
1/13/2023,CDM,305,3000000440,CLOT INHIBI PROTEIN C ACTIVITY,,OP,85303,  ,305,14.1,16.95,0.42,28.2,0.42,14.1,14.1,13.56,10.43,14.1,8.46
1/13/2023,CDM,306,3000000441,CLOT INHIBITOR PROTEIN S TOTAL,,OP,85305,  ,305,16,14.22,0.48,23.67,0.48,16,16,11.38,11.84,16,9.6
1/13/2023,CDM,307,3000000443,ACTIVATED PROTEIN C RESISTANCE,,OP,85307,  ,305,36.65,18.76,1.1,36.65,1.1,28.9,36.65,15.01,27.12,36.65,21.99
1/13/2023,CDM,308,3000000444,FACTOR INHIBITOR TEST,,OP,85335,  ,305,253,15.76,2.32,253,7.59,24.29,36.34,12.61,187.22,36.34,151.8
1/13/2023,CDM,309,3000000447,FIBRIN DEGRADATION PRODUCTS,,OP,85362,  ,305,417,8.44,2.32,417,12.51,12.99,19.43,6.75,308.58,19.43,250.2
1/13/2023,CDM,310,3000000450,D-DIMER - QUAN,,OP,85379,  ,305,734,12.48,2.32,734,22.02,19.2,28.72,9.98,543.16,28.72,440.4
1/13/2023,CDM,311,3000000451,FIBRINOGEN; ACTIVITY,,OP,85384,  ,305,685,11.91,2.32,685,20.55,16.02,23.98,9.53,506.9,23.98,411
1/13/2023,CDM,312,3000000459,KLEIHAUER BETKE,,OP,85460,  ,305,404,9.47,3.51,404,12.12,14.59,21.84,7.58,298.96,21.84,242.4
1/13/2023,CDM,313,3000000461,HEPARIN ASSAY,,OP,85520,  ,305,45.74,16.04,1.37,45.74,1.37,24.69,36.95,12.83,33.85,36.95,27.44
1/13/2023,CDM,314,3000000464,OSMOTIC FRAGILITY RBC; UNINCUB,,OP,85555,  ,305,122.5,9.15,3.51,122.5,3.67,12.61,18.87,7.32,90.65,18.87,73.5
1/13/2023,CDM,315,3000000466,PLT AGGREGATN (IN VITRO) EA AG,,OP,85576,  ,305,753,30.51,12.21,753,22.59,40.51,60.62,24.41,557.22,60.62,451.8
1/13/2023,CDM,316,3000000468,HEXAGNAL PHOSPH PLTLT NEUTRL,,OP,85598,  ,305,33.72,22.03,1.01,36.65,1.01,33.72,33.72,17.62,24.95,33.72,20.23
1/13/2023,CDM,317,3000000469,PROTHROMBIN TIME;,,OP,85610,  ,305,310,5.25,2.11,310,9.3,7.41,11.09,4.2,229.4,11.09,186
1/13/2023,CDM,318,3000000470,PT; SUBSTN PLASMA FRACTIONS EA,,OP,85611,  ,305,240,4.83,1.93,240,7.2,7.44,11.13,3.86,177.6,11.13,144
1/13/2023,CDM,319,3000000471,RUSSELL VIPER VENOM TIME DILTD,,OP,85613,  ,305,10.66,11.74,0.32,19.53,0.32,10.66,10.66,9.39,7.89,10.66,6.4
1/13/2023,CDM,320,3000000473,NONAUTO ERYTHROCYTE SED RATE,,OP,85651,  ,305,419,5.22,2.1,419,12.57,6.7,10.02,4.18,310.06,10.02,251.4
